DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,class
-2.873454195003188,-2.132948617784219,-4.363876955830685,-0.32559882494941433,-1.5705754617702616,-0.2739793680379908,-2.2801213885753344,-0.7109825913215124,-1.3994175572624898,-1.3030095685416725,-0.043890906792975026,-1.6600424667125904,-0.22675385566291759,1.856408877276898,0.9999630978242636,-0.21862006251780117,0.3196604937009822,-0.4594176810160126,-0.08670997865986288,-0.36006370850230246,0.4784016530828062,0.02104155483090381,0.08989864549218687,0.29610609857434245,-0.18414196078725747,-0.24377844842418236,0.03693593698781554,0.25536039367002694,-0.06877610365017335,0.20334532700279395,0.3983564230040279,0
-3.4066106405780396,-2.1535393025857443,-3.4036108908052842,0.07923166569309636,-1.385961601295556,-0.6290615938882249,-2.5181778607161935,-0.7977468472765457,-1.1447864856389702,-1.5303974050616844,-0.3206021840496479,-2.0916282345645367,-0.4026098059096025,2.086377892735044,0.4726717664946941,-0.013616339571483374,0.36839981226572893,0.07267398748753566,-0.6566604791284719,-0.5983146170068202,0.7399706940363395,0.12502879468345696,-0.18646668725625462,0.2860153392229332,-0.09907432403677748,0.009857242561158283,0.3173119109363516,0.16220927257707568,-0.49619286868895834,-0.2550941505994222,0.15945514207756648,0
-4.205054028054754,-0.5140369081326761,-4.906134049442066,-0.38525468240919314,-0.13483912006283677,-0.15637475777188434,-2.5024777935218325,-0.2882183396958818,-0.9942149934668709,-1.5542819890354567,-0.13883495449093877,-1.1544036101630806,-0.576924200475199,1.5452048378703402,0.5692678913354416,-0.09365038399315324,-0.45266564200896126,0.22051367514134257,-1.128330894728795,0.21535130549197617,0.8903761552845029,-0.1388692069952743,0.9719917529843468,-0.21445308927362142,-0.21748376737610556,0.3397752263851584,0.23554452097967596,-0.006070809521407241,0.11609471614385322,0.057544918321913864,0.004771588680721229,0
-4.249602455973794,-1.0864958675061314,-4.249017220879827,-0.11655946479960826,-0.9219558446583705,-0.3561360121835218,-2.424217976326275,-0.514140968960049,-1.461368277639038,-1.575881166744547,-0.5890834117575228,-1.7712564814662253,-0.5521039071521986,1.8820477147662356,0.43041360561759345,-0.038817729193532276,0.3698713537783118,-0.01753010368445395,-0.7034559646164121,-0.1191245996999493,0.48834481481530084,-0.06614745226154248,0.2933549233115507,0.06676085193441535,0.22127619866535148,-0.06317153032883699,0.1872973799362885,0.4246197378806488,-0.0007705463840248725,0.00515964762928067,0.15790503509346993,0
-5.286321434217655,-1.2898739099708836,-3.8721547690731013,-0.49051900031217455,-0.9794500707860877,-0.6177837070499772,-2.3360027070977147,-0.6162518940308367,-1.2268960334206964,-1.6591007860351255,-0.5428947353088533,-1.6919594170723518,-0.7659643039120463,1.8695501577474247,0.3786126175667999,0.13342336418942258,-0.05854838600699426,-0.01797895388680657,-0.9577403963931429,-0.30395827071237413,0.9379352127755829,0.16364194839129914,-0.08090450516188213,-0.05309113931572181,0.19081512533398823,0.13645242106615374,0.08080274185850377,0.2692479377900867,-0.015884109880425372,-0.1567116417376165,0.2070919873783844,0
5.465025472940116,-2.6847273204026814,-4.4259803020535,-4.618211673453817,3.667946663016209,1.1384182292933047,1.0424944951398063,-1.4051833661731208,-1.9083041159736724,-0.47312392213631965,-0.9901810026998799,0.6747326128552821,-0.5288951654129628,0.6128879843208699,1.2020471417630296,-1.2840688700350689,-0.4171011938866221,-0.034287620832432135,-0.7722183186098617,-0.32365190778228214,0.7674494790119092,0.3853892477980553,-0.10458287772242547,-0.5107597013715371,0.4974501701222736,-0.16428337383669497,-0.6642614887524778,-1.0525982164370822,0.18363358737554267,-1.0381724952185374,-0.5608364392769789,0
1.8705429293146654,-4.138834479902291,-3.7744021299578607,-4.164650877436739,3.010101760753474,0.9510723720488107,0.7520754088667883,-1.5274116707013152,-1.958436139834661,-0.8508425498626965,-0.8495142380138906,0.24382648438998433,-0.1107721210896968,0.439735238101571,1.208744365304313,-0.5318445762884547,-0.2016731296221498,-0.06254241059436748,-0.4981260662453455,0.2163496794154151,-0.29852065533275146,0.6497714199147676,0.11775429782823435,0.1888438114415202,0.4958649743144357,0.11424974967681274,-0.2552039452772427,-0.9679425183664385,-0.15130017142755847,-0.49547810680267357,-0.028480759425050094,0
1.6746352213895153,-4.337374478270599,-3.141681781843256,-3.892499233805872,2.5512638339294926,0.49086373252538223,0.5809561495481146,-1.521169087572994,-1.4811282521757874,-0.7164214411434463,-0.8878832090820338,-0.15425190483016746,0.01905455289339601,0.53088327944483,0.7064964506088344,-0.3568136297494286,-0.18417595847866455,-0.3026165370569146,-0.7696754766168608,-0.13493954501613914,-0.5389044710758591,0.4467026803352037,0.3243413329124156,0.30952565101639457,0.4241540514632205,0.09515915419314647,-0.23063639959624785,-1.0140835051681836,-0.47970702350004607,-0.48497035074399386,-0.05889003557374913,0
3.2590640122767365,-1.728717124891746,-5.457440614007442,-3.6368946873619836,3.235484908313004,0.9035878292027705,0.5582294754117877,-1.5164075887915511,-2.007082458740628,-0.5881598281716259,-0.5445115150779356,0.10139203582202437,0.01844735895320491,0.633531993945738,1.203977639780143,-0.29647116693238995,-0.4898576891052052,0.5252764903994825,-0.014981009897668696,0.014568513582014485,0.4107447120051561,0.5276316843914859,-0.5218612215540407,0.03886441601649969,0.33406718889479287,0.28043181811603424,-0.6312250773755577,-0.6364341188178023,0.1823896436742534,-0.3707910311879448,-0.5910321166650758,0
-2.364354331809402,-3.1713907900323424,-3.9544625574845633,-3.1557332647202254,2.6551239317844684,0.608906668305358,0.05714264471586528,-1.6466632482354562,-2.3652853708551307,-0.8483506754374347,-0.4872763963189962,0.1672537171627737,0.10675315751480946,0.6256017124328399,0.836698608910779,-0.7307028239784689,-0.4183588948685649,0.131670218098842,-0.5542508682225937,-0.0005979512750110253,0.009452921324918684,0.5695345990467106,0.5129074160105863,0.1966574858366306,0.8165798929467069,0.6748769781039244,-0.26765740359566176,-0.474016622914191,-0.28583735274654753,-0.667851128757897,-0.5469573988593469,0
-0.5455815006113117,-2.908593441023642,-3.874003191715606,-3.741414989420224,1.8499179445630576,0.20528927361230997,0.39338549972990366,-1.5202442305964003,-1.6053747472211661,-0.553583176300605,-0.8412370912163878,-0.035076134657452164,0.11062709013117297,0.5900930685599749,0.5969701342571103,-0.3584972881418931,0.03215925364428574,-0.2939185888723326,-0.5298898733004657,-0.15530544932994428,-0.31606928121892003,0.7140184596231753,0.047168532238371204,0.30118988854882295,0.3239143068498938,0.3848596964019068,-0.21817067720101652,-0.6318215470567808,-0.37081871265618827,-0.7364906353421139,0.04043604319333522,0
2.8370666204730086,0.15366155005406767,-7.475222590602456,-3.4088693873836116,3.165548092379563,0.7091846457543874,0.11791765826568754,-1.392533874902345,-1.7162833828740702,-0.4115059987734891,-0.4465645213341475,0.24358023625716962,-0.008311885473083192,1.0229203253975832,1.3119205508810974,0.15831161965812796,-0.33071440029192767,0.6300114130668955,0.18227593669410422,-0.48248272296003314,0.13867462777428857,0.44807965554143286,-0.1863085375490167,-0.11836916237345417,0.2785463155402501,-0.26158634513105194,-0.624865618012099,-0.49692879712231075,-0.4158406328430139,-0.03065709615245723,-0.5971481451365511,0
1.2340181094683154,-0.38748781512344976,-6.024174892732736,-3.092327534662475,3.2607893054695865,0.6380247843503136,-0.1908850661370361,-1.4896088295868144,-1.5487010563023864,-0.3772555846982802,-0.5731340103831859,-0.09022389170359027,-0.020113950562693928,1.0227574703075004,0.8292846746539805,-0.21653895129620218,-0.2608721497941499,0.2833899176089246,-0.7674875161944895,-0.3395478795050048,-0.34558811803319517,0.04888722955718466,0.07288256951969324,0.1031158854980501,0.9464381752509169,0.7636651643279441,-0.7158817041572867,-0.8711011601845043,-0.10056142091993107,-0.46961604805279633,-0.35743039399691645,0
-2.1860755938380314,-1.9948308135632074,-4.993641521838193,-3.867169530196139,1.7098162085800577,0.14830202736154086,-0.22555557012048286,-1.7185851121653086,-1.5649093980167568,-0.7587323449410498,-0.41330935753930453,-0.5102866329254895,0.07206461077523785,0.670276326344853,0.3197647968524481,-0.13184608994897035,-0.3231326566029025,0.24770493057791543,-0.43682199175420394,0.02218103125734589,-0.07842655101132853,0.399784004145915,0.16807765209200906,0.42608478009185946,0.7174422176737866,0.5664761161156674,-0.44590442267554714,-1.0562079565256899,-0.3522975457181026,-0.7670252201947828,-0.3197182472488786,0
-0.3001881528175996,1.8171356952925501,-7.176302629058977,-3.5474846397115005,3.0381975931781318,0.6674137224192046,-0.3910201457768029,-0.9322726724557189,-1.063170457369025,0.03262536359884197,-0.18563894161049302,-0.015140052691843084,0.6097435693878557,1.0132964954068042,1.5682591563799053,0.4245505931689511,-0.2625360404169656,1.7932765245917741,0.3493724321072908,0.450067899108895,0.5268661392852908,0.809752775704986,-1.039040508888943,-0.06086107165521051,-0.011060229765425325,-0.25415695678808115,-0.3713262550985106,-0.4070934566661469,-0.14408109784419404,-0.05279855448281327,-1.6472046712699635,0
4.5420356429409825,2.393681713025858,-10.008976679035078,-3.5589277669337074,1.9543269291975207,0.5577581483568934,-0.5215912540010299,-1.343416243389093,-1.4005321142166258,0.207339211433087,-0.11297303061134578,-1.6424409211866564,1.2287924586775745,0.9184075001483963,-0.04762591426336492,-0.24870736071714908,0.06886903391147314,1.331907854962607,-0.027970298406304415,-0.1905589687519058,-0.25064415710937943,0.09259955417217064,0.7492782108982114,0.30714745666521953,0.2825530349003474,0.2942754467694265,0.07540081071356973,0.20930123647432197,-0.06510933681072015,0.25685520979519155,-0.4839167914811041,0
-2.0182754612607834,1.150173541228766,-6.5065961206275,-2.9137145587474955,2.501716803635335,0.012031644840889196,-0.18237735055352536,-1.4043549586499093,-1.185123627143184,-0.04774072861411198,-0.44569517832754824,-0.8683850864801859,0.605288821449071,0.6554454233371562,0.088279838096472,-0.3289784578464967,0.1764828582714702,0.5065502702919504,-0.7138249627492017,-0.36172392944457515,-0.49293432147864036,-0.2110898592099154,0.5888858263769933,0.1536833903251802,0.40033078144593054,0.2726030144826734,-0.4395521591185767,-0.22160956720841787,-0.35219444788554644,-0.7986339780518628,-0.7282382745399895,0
-3.947614961197983,1.8855560674199432,-9.454463011301142,-4.404340039888333,2.731564980094271,1.0381496542357618,-0.3573089879035861,-1.4996333858737072,-1.0465120486078514,-0.03435902817863616,0.30136302027720924,-0.23202688448918923,0.8848367765913346,0.49671697756565025,0.7871266381384753,1.4756046028589984,-0.45661834770523085,1.9019184682211425,0.4428481462166746,0.24732858844855785,0.16607918484467216,1.0971926916224697,0.07249849374361178,0.8672892860833853,-0.4217065584265082,0.7298062651396222,0.11600113003625669,-0.26478807510769353,0.03532381650885602,0.35712005614548753,-1.0665711254181613,0
-2.8353902593981504,1.552131839072357,-8.721416059380923,-4.769667806008495,1.9444208805313263,1.0949101884850465,-0.13213096829450618,-1.489050418970898,-1.216034667992439,0.2496533599288073,-0.2851705925110068,-0.4789447906390322,1.3973166800438646,1.08040172399764,-0.12224702522775392,-0.004763458457810272,0.6322138544365384,1.1557570028040436,-0.2974618431432464,0.17934374001937387,-0.49870204505584936,0.4521848424502853,0.9185899685223409,0.37071440549363993,0.21072288197400152,1.0215972756003293,-0.4852869835003706,-0.9373068566816779,-0.07700766299283969,0.010217808548767634,-0.4326320824617456,0
-4.083994647241098,0.8774725837734444,-7.903614457697889,-4.549537947740542,1.5080070963192178,0.6206088628125452,-0.029672967023670335,-1.7813207668152795,-0.9683703086634272,0.2774737837305675,-0.3859227916327603,-0.5713097052533826,1.1018761626922717,1.0808790226816523,-0.43952659921120224,-0.17785553615318433,0.842302187120885,1.0839631243334105,-0.4095253915805903,0.40633924906882096,-0.29496905723590977,0.3650711831916329,0.5091603035609297,0.8123569169261811,0.13732382292892753,0.1902278212946229,-0.46502669132873364,-0.5999563703292183,-0.48178002127769354,-0.08563466834232004,-0.4753828699010695,0
9.191629585270052,-3.7248439516503464,2.6040165864706872,-1.889886173146248,4.602702535845778,1.0872916978810756,1.7346540281008775,-1.0275232798130087,1.6975547618833575,1.2125968984090907,-1.5440154339648062,-1.4431814510511978,0.7284305370409844,0.29381783679657586,0.3451996110496267,0.3750309688268642,-0.6628371038051367,1.2626001293914082,-0.8078366569360036,-0.36403593950205604,0.5576390813300198,-0.5284147436727996,-0.7931703504733728,0.29747087875241257,-0.4994990020199679,-0.4254928473438634,-0.1509793111465109,0.6246398613033071,-0.6114511601047693,-1.2513512665526383,0.20546967110525918,0
10.467867037706421,-3.220019844166763,1.7517810666882467,-1.8724815884066195,5.110552697594859,1.364058896243028,1.5480589518173862,-0.7269732443675586,2.2985033755513617,1.0528407690568926,-1.3308423941729206,-1.439380149713187,0.6965507780658424,-0.15238056109154424,0.4669203702745781,0.6269857741343596,-0.413032200129857,1.2099622160921102,-0.605556446969257,-0.2964699551812082,0.7813860653405317,-0.5244550162644609,-0.4438030666396733,0.2595864731909333,-0.5107763353333815,-0.5451850411100623,-0.4015102901455122,0.8310207500304974,-0.9587205953739425,-0.8226835017913248,0.242780393254971,0
11.070730466862958,-3.39886504582654,0.5998661073853642,-2.506143850388368,5.016470290279246,1.899518344295755,1.5236591310673655,-0.9382592564423291,2.1440223456936196,1.0304441542461689,-1.222504643372573,-1.0103813022712436,0.9113379000793643,0.03373781509564268,0.5813658464889877,0.7430670044769601,-0.11542617908878038,1.0644714596711582,-0.7134603530051177,-0.3052191664966224,1.0645951587244566,-0.21172189293331645,-0.42844591404333143,0.4326248179933796,-0.7352715583955696,-0.8335583976879181,-0.6307469547201998,0.6022850039329902,-1.0491622723563536,-0.5764372740970437,-0.14742715955583927,0
6.102774115759626,-2.860127821789219,1.7161110854780186,-1.532006190795117,3.6737100909269853,0.11061682135489809,0.7231193300104277,-1.411150448792868,1.309462202847784,1.361914224028551,-1.9195748391309515,-0.4809857734633757,0.23232267889914218,0.8441467865352517,0.305440513267476,0.14641148607745658,-0.8301986593586103,0.710532026529039,-0.3978626342940735,-0.10684281680206233,0.06155110939415597,-0.028550309800868784,-0.7060945966174533,0.11248647536017407,-0.08120572838769566,-0.01441192969866927,0.06691457268464972,0.36829982467498834,0.03167907666633393,-0.9921949074346064,0.6606197195402626,0
7.812439618681723,-2.2087381507398955,0.7597834356634053,-1.2541020182523752,4.6006775765851895,0.6311688578625633,0.6052948072033373,-1.206875049335462,1.6366893933567215,1.198631645391195,-1.808807567267683,-0.5399508171847754,0.14725456132146408,0.8409162168078312,0.3228700332349512,0.01635348004665012,-1.0653649090415327,0.7818297672945944,-0.23123343824698794,-0.18195276715528175,0.1555978073005011,-0.47103345699878324,-0.2447528655399355,0.16851944308295955,-0.01661521472149333,-0.2935964603789499,-0.2235118553569372,0.6217231536469577,-0.36102371517800513,-0.5736380014817852,0.4765551187541906,0
9.019777669257282,-2.08062926597579,-0.2541148514832696,-1.8763403494268718,4.585556611050892,1.186101065889333,0.4833031147335447,-1.2550779935019416,1.807007062388189,1.347761022648264,-1.767753546146024,-0.15028363139541326,0.30811168690871193,0.8207040478094584,0.4837781431162833,0.08429429421422015,-0.8384968174052407,0.5167516111879984,-0.14503672509381224,-0.10895486166062705,0.5432969450613468,-0.16738898956334436,-0.1526721358729333,0.3819237400400256,-0.1732110085080561,-0.7219524735446466,-0.06083195252949139,0.3946759760966933,-0.621977213771593,-0.28915731338502415,0.5768463609318414,0
3.9496878032904803,-2.2522239394627293,0.6834999155808492,-0.6964256417687562,3.6675695623642275,0.01157176600904741,0.0028662280087510305,-1.6732276900291312,0.9659125832257168,1.3582238964095215,-1.6660497085609536,-0.19727072590441644,0.04135484783518974,1.257758218039206,0.24107930693685145,-0.39359534247163525,-0.7817701973279811,0.4572758423000297,0.016094404084563984,0.16040185359490267,0.04527603212327835,0.13685290944436915,-0.3025185030308681,0.498012076584749,0.4251899128098121,0.5189638725339901,0.2828019968168667,0.19566977271831204,0.3800164467323161,-0.49186536921451796,0.3899351091981319,0
5.588239884923908,-1.4401339510018145,-0.805942365423416,-1.047271399396537,3.9566849948794505,0.5549168912478565,-0.06269316864276175,-1.73678996951102,1.1461771261007572,1.2371516119763277,-1.77129311102133,0.12289528633615275,-0.12823260323602934,0.9812677026412423,0.24577166645155826,-0.33768796023162256,-1.1833200961190853,0.253537590630329,-0.13597100322335057,0.0005700728403555557,-0.03481322619435392,-0.3375598262629545,0.5361457001504156,0.3481007834373473,0.36327973854558593,0.2518550858240651,0.08067300121427994,0.37877520523626573,0.06965061736472267,-0.1249349188556639,0.6116602303035582,0
7.3023798504705795,-1.0676178601416388,-1.5631553148627566,-1.5357326341593025,4.091721270787664,0.8551622580803991,-0.17755018340589285,-1.5803743189545552,1.3570309407900785,1.3819332079128244,-1.9604239039697133,-0.006699490072507404,-0.13839850663629596,1.4853502340121951,0.4053994297366338,-0.03338735630355597,-0.7681892222777218,0.6316122390972564,0.09135995681639789,0.32363762241385474,0.10928697758643273,-0.06954339190437461,-0.29448929741862767,0.13877126016997918,0.25785844239375594,-0.4908700002586306,0.12829522760695103,0.4877825627477351,-0.5662155692784281,0.26426795630565414,0.0739947407929204,0
5.642390962827865,-0.2457860093149931,-0.9541169227308312,0.2540174282573473,3.7841500047865835,-0.7103604425317656,-0.27433598292045464,-1.7101185718167942,1.2914545862295674,1.3616830761524996,-1.550260863987301,0.0416579661925385,0.019254635205223452,1.3649259265168447,0.2985998941670455,-0.5194542985879256,-0.6592667089360845,0.607133030404064,-0.3439819744252187,-0.1638716768601772,-0.31315953112346245,0.1914031132843813,0.1607882927999077,0.44330643224468114,0.3937814709058698,0.8265425908037148,0.20000556230027935,-0.20053129741166947,0.3834279335956542,-0.4048381577046573,0.486483636916501,0
6.253869764037062,0.2929070097401569,-1.3175086980578778,0.5003924177967302,4.48612423651973,-0.12140951970278395,-0.6946800410262479,-1.5082434933530002,1.2252618318719388,1.2281272026743868,-1.632182189258623,0.21950107309181677,-0.35780319546127703,1.4667671435770662,0.4911345143262379,-0.05448943775280989,-1.104183818404778,0.8773273968203036,-0.18094108380977117,0.13931403954564295,-0.44199464677426537,-0.03653074183775633,0.28572943788878274,0.452136116494705,0.5841371311382971,0.4240882629266321,0.05637257602326444,0.2175628919783573,0.28559551867621386,0.2160712782363489,0.6231899857911783,0
7.249704852754385,0.36279436055867137,-2.408943336839788,-0.7172900894904621,4.338521308215398,0.6209489811114757,-0.638833804870665,-1.5032824180736062,1.4977356889506066,1.4995067523864107,-1.9148897468784931,0.6279054491531729,-0.3439238251525335,1.6886575039720202,0.6575271903861037,-0.11644410630505733,-0.9171164430240493,0.7835475420259538,-0.022928460047968686,-0.04563317548581484,-0.0346169399821162,0.16173900605578195,0.38844480262406966,0.020327751575835537,0.7536498670626706,-0.05719581374520716,-0.017808807254902206,0.2593602488830944,-0.1472575155699626,0.4934257097200209,0.10969633320451469,0
4.190819043660617,0.40406836704316135,-1.7829942053463166,0.0876859343202113,2.956685277551034,-1.3955755698835652,-0.17972088627922553,-1.949036918255701,1.491644778787529,1.2772632478547716,-1.622499878765573,-0.41541216943820997,0.09527004956493945,0.9432943232461951,0.15406582993307205,-0.3296983934077511,-0.8449702626215064,1.1116310603425192,-0.2872083479889786,0.019127817870266246,-0.13547616028556164,0.552730181231516,-0.11765868696048948,0.12318990715231863,0.5798098254502232,0.23030698289943247,-0.07031565243779428,0.34559620927970186,-0.031075158892848197,-0.29169490845975415,0.15382254928647213,0
5.423384929209866,1.0162886376060198,-3.313847145601611,-0.3267432238697952,2.7515201374606684,-1.2651566839986361,-0.5468691237569954,-1.9396111150386774,1.6272985964897193,1.0649315859044965,-1.1533698958608751,-0.37253630893625733,0.23966445666256878,0.6507154492272299,0.050549171502076835,0.163056324703988,-0.6092822284782754,1.7058787672072901,0.048087404413888195,0.7353954584640063,-0.37018053252372385,0.6994106086096195,0.21642296356290044,0.55039594778448,-0.05342747295481901,0.04300353260863188,0.21181660735010724,-0.0076286920093306615,-0.008402993594614572,0.4978736684745873,0.363884448131409,0
6.07542454532736,1.426863665745249,-4.28791337308401,-0.5525290962464947,3.6373285152726216,-0.27332986390230846,-0.7870550090696561,-2.0688416857734566,1.163404287928345,1.335276465549455,-1.5667963932963387,0.10676837514918745,-0.003637055399726519,1.3910328316402527,0.2640940543368361,0.6303885618240748,-1.07609888502206,1.0536017206633312,0.13452717541787015,0.7458998841054172,-0.4013398557210245,0.2431242224509608,0.4907239610865507,0.20674271779988193,0.2703360223775833,0.31247729727333856,0.43841763982537896,0.07554856823009075,0.04857790282397194,0.5712891169504324,0.5374546843287685,0
7.3893210307503,-3.0745257414887397,4.296572779162142,-1.2110777557007566,5.3931595926619345,0.6521964839546804,0.005158875001295919,-1.0443985240882518,1.2854295573005636,1.1681824149573978,-1.9441862936853247,-0.7010255361947146,-0.5384022617959124,0.9284494991194213,0.4046037624217005,0.28321833206424113,-0.744664503295095,0.6138383645713491,-0.4319790939005243,0.4509433470859052,-0.4284522667756414,-0.03338266142702821,-0.2644487787799504,-0.6293559174062285,0.03788789243471551,-0.07495911941443054,-0.44052740521600253,0.8210954505632373,0.27523338526805186,-0.8937788982907732,-0.4941585239803423,0
