DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
0.11008533677015192,0.1488991337484138,0.5812879572944083,0.5062402429038283,0.4908540725488476,0.3570186249577635,0.4129930385261695,0.17755771678026436,0.5939660436577703,0.17718560135440767,0.1535787035464467,0.6350893665027848,0.36747115489956705,0.4943825360381179,0.5434307426202922,0.398510822030979,0.6494631246309075,0.2889845374615247,0.4849478347590884,0.5979258615566048,0.09052432537976722,0.3709875190918459,0.21343754417785687,0.41329027762867565,0.5904152646078465,0.5005028568246839,0.6030830346378531,0.41417080926663463,0.7671567515521931,0.2509565691457538,0.44291764713325155,0.5837121329145734,0.061539399809715595,0.5525640860749694,0.16549517852323214,0.6608623955086066,0.5542406803445462,0.25725225691332376,0.5202806777333885,0.5258837028906518,0.267515036088263,0.2966410937067395,0.029084790799543264,0.4867301444948954,0.6337311261584602,0.37732609325421185,0.11696195049200053,0.18563546016820182,0.6079296100004805,0.3567779958989613,0.0553736838249266,0.3251125477819304,0.5899055008133228,0.5991473560933475,0.549668208014466,0.6211840841239801,0.1764916693993161,0.2931432401732983,0.7922526809158058,0.16854395525306803,0.5547985127057538,0.32487432279090867,0.5563569134274059,0.7475298801499539,0.2305808143458693,0.3661005959756678,0.4775271988148584,0.2681937321673844,0.24841009494907956,0.250802185254413,0.5991473560933475,0.18886147101262057,0.4430183697183977,0.11478428957848655,0.19862912763434742,0.19511139064137928,0.7295513805805376,0,0,0,0
0.1060663727326644,0.15083837566923175,0.5682812787528486,0.5371861894656421,0.47885706110210136,0.3120802996084232,0.4065204293423112,0.1788675663967418,0.5805969629970598,0.18592764208430948,0.15822056311371616,0.6341501925330204,0.3801418978305213,0.4588676901701032,0.5275030675300258,0.39438358857654054,0.6283323803729759,0.2875050191210599,0.514155277242867,0.5952568438552733,0.09070772167867229,0.41473955118519956,0.2182786712376752,0.3950447688171719,0.5876225614754879,0.4684354665281153,0.5990021751524102,0.4597534379143474,0.7607791037627523,0.21253840353035303,0.4070889201408515,0.5587321788797375,0.05965809365769506,0.49944262840162107,0.1951296770776958,0.66712980227103,0.5475062986258298,0.24954107860182861,0.49065567479748085,0.515614622258458,0.2565274575979616,0.29430357377441474,0.033450596834781715,0.46666041753247345,0.6305782299444833,0.3789176044254393,0.11793727691739142,0.19236405752686492,0.5954314357757475,0.39008995855638384,0.050392772568604825,0.315028333307752,0.5893821425561169,0.5326031090133162,0.5286844184153957,0.7245091387948902,0.18045960046114218,0.28524013496288325,0.758337911446047,0.16090930076024296,0.5243425155191479,0.3126083003118204,0.5680189711401219,0.7505228008574019,0.2105083628729313,0.32409307380360564,0.4720122933032682,0.3372565180573015,0.23102369255139316,0.184340968581314,0.5326031090133162,0.1681004830489638,0.3669975379359952,0.1285027824915638,0.18414221786115897,0.19427929849584957,0.6671005045497331,0,0,0,0
0.1213697310227684,0.16554334269422621,0.591634658600655,0.5685517097572005,0.5180010818735967,0.32944669028174256,0.43156966192176344,0.1809081010409134,0.567429577537601,0.18375274861605148,0.15635216818255748,0.6381044658964912,0.4005246478665383,0.46607063881214583,0.5692741559725569,0.42556718188605813,0.6417514109744291,0.3008165623453712,0.4865435459094396,0.6183900435597456,0.1016821377886681,0.4287626080335355,0.22746372225044187,0.39289311462411836,0.5974648551320528,0.47621155740245225,0.607125574169346,0.41416039191493903,0.7893505139361179,0.25901189039719763,0.420476072860298,0.5809521463500691,0.06080345046086216,0.5636933012299437,0.1754549050036508,0.655533867636703,0.5437785303862238,0.25852500361760566,0.5179987003376361,0.5334015467974312,0.2698697375981223,0.3775108781913308,0.023091266430215224,0.4811311935356489,0.6540419302204321,0.3756943038780557,0.11938300123787332,0.1922327244274416,0.6410992315136532,0.482135142615122,0.050810349765170966,0.3165300840075301,0.5910114713559494,0.5364912746998752,0.49638409940869643,0.663129884691878,0.1903673114864015,0.26930562516422696,0.7928141882746295,0.17153801399358798,0.5480014873794321,0.32437748241125075,0.5628939163106149,0.7407583848766672,0.20331125157020202,0.3465311625263865,0.4952370962575643,0.3388260606957305,0.24638816777869282,0.14986901051980006,0.5364912746998752,0.17515976994791932,0.41551371001930637,0.0905054313523054,0.13083210916518612,0.18067270848010253,0.7021530565386895,0,0,0,0
0.0935068684495006,0.13767316659870904,0.5031653185614078,0.3870616655359508,0.4018923850377013,0.3064257596253037,0.4162990106974504,0.12107942774017963,0.47140745770268366,0.1541780918482494,0.1546945014584502,0.6060528134490858,0.29184451537056033,0.4373671840000527,0.41800703786383664,0.30061821084210305,0.5610866863717903,0.23022010646170182,0.48492459056210047,0.5451500835587598,0.09361190044470157,0.3278421869470378,0.22805645672927344,0.29750420146122836,0.523875237936176,0.4529218698960963,0.5908792190898529,0.3081301255635389,0.664936471068577,0.21973571103045586,0.35067619300062736,0.4439824560888632,0.049112461762635756,0.5032831652112235,0.16294143092899016,0.5777649769771593,0.4992088177706864,0.20390424102929716,0.46400425829519854,0.48722288588883744,0.23483719447721985,0.23498955649407527,0.03377045101659962,0.39300805277183337,0.570000067777914,0.40017811424218463,0.13512617052924053,0.18197819484534622,0.5949718055989393,0.25206521125390147,0.05046311297937333,0.3134511523903435,0.543186474784396,0.5929227191575482,0.5546682187537563,0.6213713213941469,0.1733127554701216,0.2997235967582006,0.7993241104332894,0.1731932284129537,0.5014036107870967,0.29798448453174553,0.49284871772168837,0.7329774210261368,0.2555570166431791,0.3829917742535045,0.4375570914179059,0.29126392812486124,0.3215408101910197,0.28482292568766565,0.5929227191575482,0.27403880185080715,0.47587318323715366,0.20227907164756678,0.335131534354745,0.2767429240889162,0.6417577670777586,0,0,0,0
0.09961600311898125,0.14212661752922606,0.5459671564671512,0.44270815301264577,0.4194863891484887,0.3219546176315077,0.4288247889368762,0.13194566390290438,0.4671715948225412,0.1668942081185083,0.1468738907056517,0.6120981714604211,0.32814933077962705,0.4469628823593691,0.44908367002803495,0.3069436042410403,0.5709759334966475,0.26927008936017705,0.5026031906089973,0.5559847760930298,0.08548066352873528,0.36417025375591294,0.20083433289117703,0.29633603700769484,0.5332255629038078,0.452854330455594,0.5894184816888556,0.3371308172026135,0.6679857341789669,0.21726159817490298,0.352076021081674,0.44963891022023383,0.05208505286702772,0.48753806962176877,0.16640127696339474,0.6101448148780386,0.5171548273720115,0.21979056089196813,0.45204773800583076,0.45283664386164824,0.2197787049939629,0.2530171761017894,0.018941952192657457,0.41049537891231036,0.5543591672403922,0.3730316025915278,0.13159546499760677,0.17990467687729012,0.5943949563678019,0.3237252473412676,0.045964408734481675,0.32029512528989695,0.5678495616105265,0.5912557925271414,0.5424578761940883,0.7009558007374587,0.1654689698582129,0.3168976672429722,0.7908387820201216,0.16591580965567737,0.47960355615154604,0.30454027899498903,0.5099984779004451,0.7161776077368343,0.29784019901633374,0.3629219990149286,0.4264878592402572,0.3413216752852297,0.3401572930084639,0.20375625783547857,0.5912557925271414,0.22835607008216768,0.45713184229163806,0.17660183193054876,0.24353340282131902,0.26601180966647586,0.6296279990338338,0,0,0,0
0.10742431431716612,0.14394946375214918,0.5533376585161712,0.4777856031833979,0.4188157132470409,0.34614394571379337,0.4283982664485117,0.13996776654603652,0.5082933613406106,0.17810655028419256,0.14829978185898346,0.6310846031800544,0.3526383008415319,0.468839566576267,0.4699184724638459,0.33805415068817,0.5973660235332516,0.2733657853456905,0.5093642232141338,0.5691682305788007,0.10178741130842676,0.405676264808872,0.21631610662767686,0.30410933452058897,0.588822652196591,0.47847836288715195,0.5950655046508537,0.4680769242901105,0.7132346833015372,0.23108223679363038,0.3739534995892171,0.49318089456109737,0.055836048278036676,0.5402289784800172,0.15238627582422193,0.6298812860911913,0.5302429394180639,0.22179766277258606,0.4842735544241331,0.4791015730492659,0.2629232922076985,0.3314988526978996,0.029324306455320387,0.340195963031782,0.5746933567039527,0.37818317978116067,0.1266195827147174,0.18423017557198434,0.5720857886286335,0.3553408071562819,0.04699644932006918,0.320018120275151,0.526111114174942,0.5584012176423975,0.500491578336158,0.6546987666848837,0.1614617957239075,0.2811374410006383,0.8083771838606141,0.16062318962201344,0.5053593335619079,0.31553215190399675,0.5186165638496553,0.6904394623909536,0.26295535859065555,0.3430309757716056,0.44714403557287175,0.30695425618553496,0.34592548282763985,0.31258137554121557,0.5584012176423975,0.17011110458119,0.47841157828854,0.19031327511913274,0.24240127013982998,0.26452049718118453,0.6472533392305369,0,0,0,0
0.0952082608826457,0.11419212515356846,0.4944450047872725,0.40118958147315864,0.3357767274596076,0.326011573687495,0.4257879385439745,0.1352884542986806,0.5070248450852646,0.14193737866612327,0.11232194734598311,0.5855770298991652,0.3470893320958721,0.4707532872662209,0.3714731157930474,0.27980752741261816,0.5024292069627638,0.20925301125176576,0.4974779379625843,0.4811257990855885,0.07773324138844122,0.363539898960209,0.25752631156738204,0.22173239256737257,0.40092127395535004,0.4120056040975938,0.5848708333591723,0.32978719199807793,0.6361716296394108,0.29080090922301005,0.31990174986216635,0.3719557039566971,0.057366818985926715,0.47464517516753163,0.2556580438415519,0.615778790503053,0.541179049412109,0.1885052324323926,0.5030183684741852,0.43886661351646683,0.24266269640949234,0.25815795468057856,0.05471794867566118,0.28459435365580044,0.4810601783001713,0.39222417376607555,0.13117322732501385,0.17575133047691066,0.5137885211357394,0.20863863309351194,0.039935925834505,0.3138901464999136,0.49516327961941564,0.5327208659751227,0.596165453911958,0.5371379342920534,0.14118963942928814,0.29757736047013283,0.7486580993548221,0.1657216488929602,0.45405492253830837,0.3333854216879294,0.4447395590006752,0.6863829540028423,0.3563304638820055,0.3946286524722322,0.3826976402857265,0.361918957037914,0.5101473026477876,0.3209872360056828,0.5327208659751227,0.24404802563706235,0.39667905073138343,0.273883862692723,0.517724702593306,0.459241689538609,0.6113864601512968,0,0,0,0
0.10031667556158574,0.13350327990418137,0.5183322550569912,0.45514317008975047,0.3737505044626682,0.36857273337866403,0.46725990337929796,0.1562956016640699,0.46294223540422585,0.1450827346801599,0.12017565627061941,0.6408361421857074,0.38027436464661046,0.5703324813857911,0.4448648794402644,0.3177828032212201,0.5514969929710578,0.22996113757485187,0.5981383681012332,0.5145867191013143,0.08435678360950107,0.41883421058615433,0.27898429813794967,0.24754601710405597,0.45283070475066756,0.4389415128581814,0.5969472775223058,0.4396563866743771,0.6775701705752248,0.31161740049966036,0.36021421767382833,0.44097321133947043,0.06676722936162655,0.5404013443461031,0.24806339392115628,0.6356066428867339,0.5576368664138184,0.24181944142011247,0.49486275023540294,0.48028847520211826,0.31418410905297245,0.34126199376343525,0.049174856898115155,0.3113428453051942,0.4691599912994538,0.3727877536924077,0.1343927162818671,0.17813777517341328,0.5423240421660231,0.2428718483596517,0.036049135326218805,0.3180827032837656,0.44926011456280324,0.569950023460129,0.5134594879449256,0.5879964798449134,0.14583580165441662,0.298146437501396,0.8181751835847823,0.1440892033881887,0.4724972514040132,0.3745424358972248,0.44057409577297635,0.694650689504624,0.35892230358769384,0.3870260905931171,0.3709574050527702,0.32924118265556057,0.45617713125005727,0.32564279941272944,0.569950023460129,0.2569391418056675,0.4680550308379704,0.33064713101458565,0.41367056957820764,0.4579263246418259,0.6506071368127686,0,0,0,0
0.10657068331356429,0.12508234895935894,0.49730438070228655,0.4512772141853044,0.33644126356606663,0.4029706297538548,0.4891585212049557,0.1621622419306987,0.521679274490755,0.15460148357008777,0.11849178612000216,0.6367681769087686,0.47212217275363066,0.507366912726915,0.44340751619960206,0.3116568494099363,0.5612142167175489,0.23931904431758638,0.5483559537662923,0.5443636338059088,0.09907390345242277,0.4735216883176475,0.3592006974800245,0.24837991590922467,0.45440549297208777,0.4376650723232167,0.6097168660840433,0.3894645944304631,0.681951943645963,0.3018429011690036,0.38188768292297526,0.42452651852627254,0.0665557342665391,0.6131169583056626,0.19240561887245766,0.6297883271342972,0.554455401380204,0.254649950044878,0.5073172347736521,0.5345486311982696,0.28557252582742554,0.24907720182731985,0.0443397304714091,0.30286146357388444,0.4664034843423414,0.35749059134872063,0.1345330370041502,0.16973292361178444,0.550388751520726,0.30925187849184166,0.036152155642053964,0.3185020142718112,0.42914233238747046,0.5299174983183784,0.4325100458224772,0.6917808204714074,0.1448425065420223,0.30445620388312244,0.8297139262380137,0.15120040134323515,0.48346491569333794,0.37192717447935786,0.47003282472841346,0.6763699484480412,0.3985375125344712,0.39575652325968513,0.41972103193144283,0.315756462506817,0.5322531663997108,0.3415864408423134,0.5299174983183784,0.18717216951999288,0.475789248828684,0.22250173976022516,0.2721515639015813,0.37637346394969406,0.6382294357973626,0,0,0,0
0.07268069435764637,0.09233116648758212,0.44282220868806743,0.26814369234722246,0.21733952912662863,0.3449527894007922,0.5399477259381649,0.09286094776450873,0.4480473536803804,0.12817967747460593,0.09736971639792225,0.5910012562713982,0.27273283451254393,0.41981924185706176,0.26675719381217367,0.23978039484716532,0.43554471202222955,0.14013643664542486,0.49272915086022406,0.4124223239100331,0.07284513950394024,0.3570845608225539,0.30668908073261936,0.15791748602581893,0.2875987478227784,0.36170954448007486,0.5554351684432589,0.3103598377729757,0.533448806776935,0.2947660488573204,0.28761799846988667,0.24355835231909773,0.05772019780579907,0.5356912490967525,0.3252993261832421,0.5826007638366414,0.5564278508395272,0.16194031333122672,0.5368622692355879,0.4163680279143164,0.31173121462428777,0.26007669420726176,0.05617945417212661,0.2354135483733798,0.46126483747735797,0.4013484597440192,0.13845544603806548,0.1411195937372457,0.49718983770778363,0.16781763846290743,0.030621720011129026,0.3253860903822754,0.3897357202219912,0.6179554512538258,0.5431694809245636,0.39992083439774617,0.14540345465623272,0.3700018612389723,0.7839157859343958,0.13407838186425086,0.4306257050673461,0.3959367672456612,0.40521784066490885,0.6720700359902296,0.39020672114829646,0.41018702305816057,0.4019373033299929,0.3977170042782001,0.521622983843647,0.3948696490087077,0.6179554512538258,0.29342788690226557,0.5237829188392557,0.2861049580299436,0.4281108496372629,0.5035523768779147,0.5657902915594111,0,0,0,0
0.0809493312349154,0.09990044557773174,0.5132766453370955,0.31033171331133014,0.19859622160583473,0.36285198687018394,0.47737970272512903,0.11083833356628617,0.48651970393843036,0.12600980941380593,0.09964374286448321,0.6733908066870659,0.302401844566616,0.5521985763038356,0.3190798016304337,0.2317007870137007,0.45368234931673357,0.1615970894956375,0.5152832883399902,0.4450305541683337,0.09065380772768834,0.40072176376884094,0.4041423853918429,0.16944825213272993,0.29763725043843015,0.3795267477712576,0.5835139496923629,0.35628336810295347,0.5745517940404591,0.32208987643094966,0.3314583566181123,0.26935325076643124,0.07003817440898638,0.5323776520945265,0.29217207573510273,0.6071407503344425,0.5573551115693463,0.20519734690880354,0.48116413946565884,0.4661029795675242,0.32491857545211256,0.2829366817690496,0.06955573559588926,0.21980368687704277,0.46088513368468925,0.37570113655475057,0.14155565329075398,0.17332897507366296,0.5212031841607312,0.20775301687218406,0.03698255618089085,0.3241587675339761,0.4468958948308114,0.469767572305578,0.6026141626422828,0.570641958750535,0.1565371198185211,0.3215139665389827,0.8004075729524865,0.15646366460892103,0.49002039597251934,0.43690201872413914,0.4172287315640202,0.6647782256894834,0.38934211807080343,0.4038457518501055,0.3708061697198255,0.4617167645384246,0.5430645873397699,0.43666657609380544,0.469767572305578,0.3385758216409565,0.5631969424879592,0.32426324405125384,0.48380253988382177,0.48080255168730335,0.5906451556380474,0,0,0,0
0.09475299289790015,0.11499811509219167,0.5103479644664881,0.37018026243547153,0.2607649259190822,0.3881946455704849,0.5409879159563049,0.13565286569603538,0.48473952859930947,0.15012218938879396,0.10521652355461522,0.6288929238256386,0.4073293192148457,0.5212390851602954,0.3241051535696051,0.27119227352164565,0.4843264897923596,0.1951558484759673,0.5868120371947008,0.49221302045415305,0.09504652080888916,0.4977622139539618,0.3689912305240527,0.1860190031444149,0.331014827241809,0.393351154621868,0.6985531619793751,0.4062729951200784,0.6225954462967815,0.3365614302294512,0.3811751362642323,0.31107255584282334,0.07432444919415157,0.6137857554437021,0.3038220045673038,0.640443402297071,0.5504259586650904,0.2511899146442369,0.5143146337594673,0.49526993077498505,0.37917931765075963,0.3095757581308345,0.07328815658741208,0.25343473334116173,0.4354934736478789,0.4072968758280827,0.14710246667565818,0.20403874019632834,0.49954158154265244,0.2436799305600248,0.03999329550167561,0.32798229470448276,0.4270365071336122,0.6451758025422759,0.5731032659638143,0.7618813401656986,0.16196430762997893,0.3540514071506212,0.8393497970068898,0.14914986964229887,0.5022880917213728,0.45650249485162153,0.4346181647494509,0.6634923312674159,0.49571750059223274,0.42292031389016427,0.4292105767373573,0.4095374577022546,0.6408865390053182,0.5724338576749999,0.6451758025422759,0.4395040701824074,0.44946965961766816,0.26766552177714475,0.46340278106907923,0.5715184735372132,0.5921304169339852,0,0,0,0
0.0877397742776069,0.10448934405827622,0.5783783167646023,0.3297913855380872,0.1871252925764721,0.38595082189720453,0.6226773865511144,0.08906038138395247,0.5900493415270749,0.14644143220629288,0.1123211262851933,0.7021655606234043,0.40991770239814684,0.5641987746475469,0.3149522149802557,0.2698012685912926,0.46095392384883516,0.1442057060148466,0.6277911276710917,0.48203039563428063,0.10065070217795553,0.4733366875888746,0.5834884823775625,0.17480047126777107,0.26513453707291,0.3770660006262502,0.6145693638307402,0.4481581387692808,0.8116326880871916,0.4391350385952706,0.5070850439720512,0.24566289852833245,0.08821017609245807,0.6421307941619667,0.3246361606257153,0.7026966778454813,0.6439661797222793,0.25066187659684847,0.5262260239547459,0.5375340219871576,0.49834061319751166,0.4437536430291451,0.08916100214446912,0.15198651915312456,0.41619329562822177,0.41127629329991067,0.15252849757118897,0.20868045051867679,0.443577320282384,0.16270191686529883,0.05414622130224401,0.3173228108281066,0.3139047926557136,0.46571857557270524,0.4284688739463317,0.4192236392239782,0.13473190539694346,0.445257457692498,0.8316040678418503,0.17599998649511156,0.5061627524855171,0.5088954644023974,0.3731088780293432,0.6270863090079568,0.6264274672968708,0.4912743055094111,0.42066154653817467,0.5779714962903495,0.7046804162215787,0.46835088063639263,0.46571857557270524,0.4397748437237157,0.509709457236415,0.38758439585525795,0.5120860336685129,0.6837592420422925,0.5631182866462796,0,0,0,0
0.08702793037005566,0.09767568294830005,0.47137211196180095,0.2897639435125936,0.18271241007271127,0.4333438116547217,0.5057235132548286,0.06742838794128184,0.645441616076144,0.1341738408524566,0.09942387238255071,0.6723689526332216,0.32019649808275963,0.5511636903465218,0.30747891054591514,0.2389217932769446,0.43501089677211136,0.13429952679421475,0.5231013472447202,0.44576558650434384,0.09046702920960083,0.5053207841592015,0.357147948185769,0.15896604757235153,0.24243824201381914,0.36602041992117595,0.6728467857121128,0.506471129122582,0.521460676084076,0.3848440762480787,0.4301893524451147,0.22631323336631437,0.07492526149417855,0.5806672957648622,0.35803703681131027,0.6447632269272017,0.6045225379995932,0.2162089922389956,0.5405484609727133,0.43776320360203735,0.3803422163944362,0.39559580411326745,0.0888491184918804,0.1368043107463658,0.4032057469670443,0.39483628583604335,0.14589568302576783,0.19763555218310097,0.49271680925860656,0.18108201836475424,0.029016206656960912,0.3199557760562739,0.3382744704519982,0.46405819585339214,0.5226279288452792,0.48542373441400033,0.14215632040242837,0.37921168451506915,0.8605981968832493,0.15041825255261876,0.49251932535784204,0.4883965181156026,0.38575916199104665,0.5770269039979439,0.5921334145682136,0.4600790898514908,0.3854850323919201,0.6083020113721567,0.7440265941568587,0.4770037506564735,0.46405819585339214,0.5453201575110471,0.49207997772193013,0.45756047408342404,0.4411741339914465,0.6665844845285933,0.530688020533747,0,0,0,0
0.08063418103716513,0.10268749173685145,0.5665694544653339,0.30861953441394563,0.1941558030563143,0.37929947880530146,0.5364181535417012,0.07535006268142733,0.6587782156155046,0.13991307818398252,0.10583258717678407,0.6739228863829445,0.38658594304757865,0.5177424384769014,0.32569612120668734,0.24785399542686523,0.441790893432207,0.15151452456344233,0.5334566757401317,0.48939876501183566,0.11803265537496231,0.5555893462383178,0.4084493001649562,0.1662270356643705,0.2566483973573386,0.3767323027752095,0.5884381239111426,0.40726476876040685,0.5648023229267646,0.3838120424501906,0.4937002661646822,0.23649297278710624,0.07891647867129503,0.63110741481947,0.40852645266953314,0.6573006377471969,0.5863788929692315,0.24974964053061188,0.5100281106575985,0.4569089445662453,0.39995198955077405,0.3876980851562539,0.08210754166876705,0.14196802465012515,0.4055867497570494,0.37702042396700153,0.14977615343083456,0.20206128745529306,0.46575464890035795,0.20416565701171047,0.027931175665015316,0.32586162742139557,0.32216707175282533,0.5726600293229481,0.4671972343110423,0.5889843294218221,0.15651606304162885,0.43758618386594106,0.8221409163832331,0.15066323966916623,0.5004069914850039,0.4708873657967171,0.39583264506797244,0.5894744419425133,0.5489017835484684,0.46015851066446456,0.4079475203015239,0.548563585113897,0.752955635493928,0.45365222014044715,0.5726600293229481,0.4177024520212101,0.5343736614145608,0.39574547377143054,0.45732393247131026,0.6675683345129547,0.5424103467349974,0,0,0,0
0.2522445588393701,0.33091418830468683,0.7281381813634583,0.6064774183907696,0.44969156863743587,0.37806815975026353,0.461786215238195,0.44995253568117777,0.6936424163017905,0.2559273780243573,0.26786592602243164,0.6508933627497508,0.8314465866122118,0.6296338860295229,0.5364796708709427,0.42390864072316226,0.6167406099025053,0.6639939917161741,0.7665183527385144,0.6322244215005157,0.2507889135565877,0.3913364232118013,0.2831334443459804,0.5195077182434769,0.5277080685138624,0.5939458090164221,0.6254532486676005,0.5844503755656624,0.8519646244521619,0.3421268958568988,0.5217103544587504,0.5520816020531821,0.06865096337483706,0.5470007463573623,0.26590386033561897,0.6344512253396231,0.4721642943208587,0.3905053646837737,0.5634379815547634,0.49357169029444037,0.27011278812431827,0.37712013154900215,0.21515627764558146,0.5277151149377227,0.7133630943005229,0.506092806139662,0.6498835026889438,0.21463410871980293,0.936423904839647,0.5830343867197371,0.1529785230018083,0.31514578552183276,0.6143857075421743,0.6987853643725995,0.5716870255186829,0.8424495573937264,0.34940773185500346,0.23918733249476687,0.6332276330007097,0.1288399923981603,0.4191571260222372,0.5013277240473998,0.6887744080535237,0.697423597438743,0.2478056498075727,0.4520659904263413,0.7567241364705235,0.4425401365897217,0.2755066168555362,0.09954796843247138,0.6987853643725995,0.1299894752945034,0.4763076088757012,0.20401939927009008,0.14623521690641733,0.2293714952276683,0.6697687791744018,0,0,0,0
0.260272218850105,0.33092932805999764,0.7313079072414809,0.6686755533701173,0.45706419629833184,0.3822557319368026,0.483012036522324,0.40742701412411764,0.6760679325360441,0.2771434101683876,0.2680090478031468,0.6676732685925253,0.8810146393279319,0.6263462216107509,0.5407817767083427,0.46932389369073046,0.6353838919480267,0.690304210546975,0.7931919885683307,0.6374159246013253,0.24566872780279808,0.3907607424563755,0.3201191201228477,0.5205702010365556,0.5543221661879056,0.6182986361617411,0.6680278498266379,0.6048913932921546,0.9176303695426535,0.33056259091600504,0.5337995912839276,0.539145305426329,0.06864495472036466,0.567999146820712,0.2594526560637498,0.6641372246800227,0.465439817891924,0.4102373365108065,0.550681188391429,0.4969535098280953,0.2810516528502507,0.3929912077690366,0.2031197505066243,0.5755190426484876,0.7355063342338493,0.5130933761232485,0.6254204562312085,0.2204649682725574,0.9486193773895406,0.634550668006511,0.15704638432305318,0.32558707649480106,0.6461820659423111,0.7144486360341397,0.6721473612775689,0.8543102241946751,0.35802279249810637,0.2340681802610416,0.639370193684525,0.13769143260084632,0.42832499806849966,0.562385895028244,0.6876103543959765,0.7500016789034929,0.3222480137865851,0.4615274471117492,0.7537395333626187,0.4148023957200522,0.2846890243737182,0.1413638439352406,0.7144486360341397,0.15961630386331632,0.49871088581809253,0.1854046672335574,0.15124902226549058,0.22069951610536398,0.6786147665738591,0,0,0,0
0.2575463805595898,0.3258062162565211,0.7206934316717238,0.6766573272757915,0.4675869017232088,0.38812617135288674,0.49787014422455617,0.42179249456019763,0.6287499798382343,0.27137637458950203,0.23946669122943468,0.6778856887925805,0.855569225586748,0.640041372306668,0.5146261605179039,0.4676056697502159,0.6408307840040995,0.7023914153370225,0.7943576163110404,0.6339882289221563,0.24821272108517295,0.42824511070114857,0.30315698890535103,0.5264001546505951,0.5453138448914538,0.5809487874130882,0.6429379457818795,0.6253348307971903,0.8739707098680725,0.3064660258161377,0.5578501672302022,0.5522823884366562,0.0712182164101636,0.5537358009654436,0.2517616263261686,0.6725888836166267,0.4704476165503215,0.4026249336076736,0.5528018696520988,0.5223485590831731,0.4439736655908977,0.39717016068807365,0.200706330365347,0.5964974505939621,0.6665090037898425,0.5767590959453793,0.6185660256168701,0.2225725093091056,0.9394400969904739,0.6662408679432349,0.15374442806765648,0.3226187760611836,0.6387512743421996,0.7968035859672654,0.6675850434485412,0.8591916288928237,0.3450608400091995,0.29974969739573376,0.6733335667825165,0.14145914144024058,0.4132290401498362,0.5329319131766844,0.6684908074611943,0.7374541251471729,0.3096724189680724,0.5620179461417725,0.725328508836661,0.42259090018298995,0.31053828052999893,0.11561992915698216,0.7968035859672654,0.1709690684183936,0.5330015669872173,0.1738483556170182,0.1604436840540538,0.20675058634431343,0.6740421398395895,0,0,0,0
0.22116694400822334,0.282685425562618,0.6649352479058785,0.586676539899491,0.40241095123586534,0.4126064407764136,0.49530505726631563,0.43853993666779445,0.5697546116678516,0.20796728654315302,0.20688982423006544,0.6472283518510165,0.7722495482856797,0.6274461179025542,0.4633668075300952,0.3678422422441546,0.5688409263811516,0.6956653121751966,0.8440954773165404,0.5620370771787291,0.22256651561511942,0.38620522608922514,0.3283301464371321,0.38377741237171004,0.4335095451042341,0.5687622838341442,0.6401970232914271,0.6371846913907283,0.7704385314822415,0.35626009391873703,0.4703135574757219,0.4936548197203491,0.06383270434254357,0.5600847827783972,0.2738278523854919,0.6560888237290946,0.4785018508695492,0.31968655647005406,0.5707532969529324,0.4585566928058076,0.33082107697713725,0.3564554221983961,0.3833778098716849,0.46098907142455225,0.6516801394073266,0.4544425734308971,0.6865933002972866,0.2027016604810285,0.7570600502197202,0.4915326619202287,0.15778886485715712,0.314194887900686,0.5880950571566798,0.6605536660412344,0.5655953129201948,0.7901170633549036,0.304091269760406,0.28439016236855263,0.5924134976869612,0.13339939087010366,0.48151466792088526,0.4815204955924596,0.6628147077698857,0.729142112173456,0.27284334866055737,0.46964584088699524,0.7368174371993546,0.36722095670665134,0.33056303638822077,0.10688408820283835,0.6605536660412344,0.14725855873950772,0.4015872054929386,0.1882287387742935,0.2092005883845483,0.24452491817032196,0.7063868399901714,0,0,0,0
